3117306;-19.9416375;-48.35845924
3503158;-22.67291694;-44.42781289
3503208;-21.75584899;-48.23947756
3503307;-22.3346202;-47.33600515
3503356;-21.76955925;-50.42776658
3503406;-22.07647467;-48.98959767
3503505;-22.67775258;-44.72547165
3503802;-22.55585399;-47.13000399
3503901;-23.3794255;-46.32728296
4322350;-28.77797506;-52.01477108
3160009;-21.74972;-42.81944253
3160108;-20.3211125;-42.6049709
3160207;-18.494126;-43.26630751
5216403;-17.05132489;-50.62989355
5216452;-17.48699645;-52.20557911
2100600;-5.379363722;-46.61602323
2100808;-3.560730806;-43.04307328
2100832;-1.529781499;-45.00348486
3160900;-20.628318;-43.97693331
5218003;-13.27988211;-49.21467071
5218052;-17.92146648;-50.13817913
5218300;-14.22413187;-46.40798247
5219258;-15.66289721;-51.11295148
5219308;-17.78732733;-50.60798134
3130200;-19.9758025;-44.69170264
3157807;-19.726791;-43.83474037
3157906;-20.4385925;-42.2746482
3158102;-16.2953515;-40.1296515
3525201;-23.09636063;-46.72018037
3527108;-21.6468099;-49.67282668
1718303;-5.488818967;-47.78656073
2203800;-7.646352567;-42.82445155
2204105;-6.677650961;-42.72552388
5219357;-15.24202055;-49.40785269
5219407;-17.25089008;-53.03527954
5219456;-14.86895453;-49.02574794
2913804;-12.29782069;-39.33045805
2913903;-14.03819008;-39.73045641
2914000;-12.20206313;-39.7846875
2914109;-11.83730324;-42.51386358
2914208;-13.22540463;-40.03664904
2914307;-13.54017588;-40.88352034
5219605;-13.55852509;-48.96299154
5219704;-14.31117199;-49.57934279
5219712;-17.51741758;-50.62798291
5219753;-16.0716819;-48.23781593
5219803;-13.44964166;-46.49327115
5219902;-15.94963671;-49.26844419
5220009;-14.4310519;-47.34865062
5220108;-16.46135928;-50.37182977
4310306;-28.92867797;-52.136873
2302206;-4.359454116;-38.0655176
2302404;-5.048829312;-39.80170372
4308102;-29.45688678;-51.2936969
3128402;-21.365692;-43.05258216
3128501;-21.762726;-43.02594978
2204907;-7.584409496;-41.68002078
2301000;-3.950050855;-38.39091682
2205102;-7.467282817;-43.10302761
1720200;-5.546487549;-47.56398069
2301109;-4.67652875;-37.67654439
2301208;-4.503602353;-38.7292227
2200277;-7.201480042;-40.77236999
3549201;-20.40853203;-50.37612535
3549250;-20.52371214;-50.36277282
3130309;-20.134634;-45.75037117
2208403;-4.357881441;-41.84480568
4310553;-28.81632888;-55.21197963
3130903;-19.483635;-42.10928489
3131000;-19.499527;-44.37744605
3131109;-18.7736655;-44.31327718
2800308;-11.01234333;-37.09224036
3134905;-22.28487606;-46.61838565
3135357;-15.9334555;-44.26530139
3135803;-16.401741;-41.03738796
5207105;-16.19904934;-51.52644676
3137601;-19.6262435;-43.88555022
3137700;-20.1203355;-41.59481169
3172202;-22.544163;-45.39296728
2616506;-8.841293353;-35.63859142
2208858;-9.932928728;-44.79827145
2208908;-8.056423237;-45.44057484
2933455;-11.79592885;-43.85957475
2933505;-13.61942957;-39.58879797
5207600;-16.17752703;-50.77085606
5207808;-16.62553124;-50.34937798
2933604;-10.95725697;-42.7768936
1600105;1.688394745;-50.24655894
3551009;-23.95488136;-46.44040293
3551108;-23.6492814;-47.78866368
3130705;-18.966849;-47.85010181
3130804;-21.4241385;-44.92150257
3552403;-22.8477245;-47.29901995
3552551;-20.46803013;-51.09988933
3552502;-23.61483202;-46.32123885
3552601;-20.93834137;-49.03280484
3132503;-17.8483515;-42.901411
3135407;-20.554754;-44.02487486
3527207;-22.77708963;-45.07133863
4300703;-28.97580291;-51.99720071
3536604;-20.07372336;-49.43171244
3127206;-19.3599265;-44.06376275
2500106;-7.486007068;-37.63879983
3159357;-19.8748185;-42.11674354
2209005;-7.79104834;-43.15187322
2209203;-8.974261116;-45.73731072
3165578;-22.558194;-46.22219343
3165602;-21.760632;-42.89937932
3167103;-18.5175175;-43.49000827
3167707;-19.2245735;-42.13462753
2209450;-6.051074937;-42.7063319
3550902;-21.46643701;-47.58202092
2209971;-3.821742837;-42.46283022
2921807;-14.96843463;-42.35222465
2922003;-18.03975339;-39.82491277
3202306;-20.78999878;-41.72583279
2411106;-5.856549715;-35.94359454
3520103;-20.06886631;-47.64817888
3520202;-23.121153;-46.15739421
3520301;-24.5918234;-47.48462542
3520426;-24.86621929;-47.73979859
3520442;-20.48134583;-51.32714333
3520400;-23.844155;-45.34275146
3520509;-23.11194201;-47.22148829
3520608;-22.13264804;-51.27708674
3506003;-22.23885929;-49.15514266
