26/08/2021 19:27:27;2924801;2019-9-1;2020-4-30;495,70000000000005
26/08/2021 19:27:28;2924900;2019-9-1;2020-4-30;540,3000000000002
26/08/2021 19:27:29;3146008;2019-9-1;2020-4-30;1034,2
26/08/2021 19:27:30;3146107;2019-9-1;2020-4-30;1617,4999999999982
26/08/2021 19:27:31;4212007;2019-9-1;2020-4-30;841,1999999999999
26/08/2021 19:27:33;4212056;2019-9-1;2020-4-30;700,9000000000002
26/08/2021 19:27:34;4212106;2019-9-1;2020-4-30;734,7
26/08/2021 19:27:35;4212205;2019-9-1;2020-4-30;717,6999999999999
26/08/2021 19:27:37;4212239;2019-9-1;2020-4-30;844,6000000000005
26/08/2021 19:27:38;4212254;2019-9-1;2020-4-30;933,2999999999996
26/08/2021 19:27:40;4212270;2019-9-1;2020-4-30;753,1999999999999
26/08/2021 19:27:42;4212304;2019-9-1;2020-4-30;644,4999999999999
26/08/2021 19:27:43;4206009;2019-9-1;2020-4-30;927,9000000000003
26/08/2021 19:27:44;4206108;2019-9-1;2020-4-30;659,3
26/08/2021 19:27:45;3147600;2019-9-1;2020-4-30;870,8000000000002
26/08/2021 19:27:47;3147709;2019-9-1;2020-4-30;1406,1
26/08/2021 19:27:49;3147501;2019-9-1;2020-4-30;1283,5000000000002
26/08/2021 19:27:51;2608800;2019-9-1;2020-4-30;449,19999999999993
26/08/2021 19:27:52;4207601;2019-9-1;2020-4-30;779,0000000000002
26/08/2021 19:27:53;4207650;2019-9-1;2020-4-30;781,1000000000006
26/08/2021 19:27:55;4207684;2019-9-1;2020-4-30;827,0000000000005
26/08/2021 19:27:56;4214409;2019-9-1;2020-4-30;763,3999999999997
26/08/2021 19:27:57;4214508;2019-9-1;2020-4-30;804,3000000000003
26/08/2021 19:27:59;4214607;2019-9-1;2020-4-30;757,3000000000001
26/08/2021 19:28:01;5002001;2019-9-1;2020-4-30;798,4000000000001
26/08/2021 19:28:02;2106300;2019-9-1;2020-4-30;1686,6000000000006
