26/08/2021 19:27:27;4108700;2020-1-1;2020-9-30;1077,0000000000002
26/08/2021 19:27:28;4108957;2020-1-1;2020-9-30;1167,2000000000005
26/08/2021 19:27:29;4109005;2020-1-1;2020-9-30;749,6000000000001
26/08/2021 19:27:31;4109302;2020-1-1;2020-9-30;1153,3999999999999
26/08/2021 19:27:32;4109401;2020-1-1;2020-9-30;1257,0000000000002
26/08/2021 19:27:33;4109500;2020-1-1;2020-9-30;938,3
26/08/2021 19:27:35;4109609;2020-1-1;2020-9-30;979,2000000000004
26/08/2021 19:27:36;4109658;2020-1-1;2020-9-30;1440,5
26/08/2021 19:27:38;4109708;2020-1-1;2020-9-30;849,2999999999998
26/08/2021 19:27:39;2509008;2020-1-1;2020-9-30;810,6000000000004
26/08/2021 19:27:42;3129509;2020-1-1;2020-9-30;746,9
26/08/2021 19:27:43;2512754;2020-1-1;2020-9-30;346,70000000000005
26/08/2021 19:27:44;2404101;2020-1-1;2020-9-30;841,5999999999999
26/08/2021 19:27:45;3130507;2020-1-1;2020-9-30;752,3000000000004
26/08/2021 19:27:47;3130556;2020-1-1;2020-9-30;735,3999999999999
26/08/2021 19:27:49;4311759;2020-1-1;2020-9-30;1376,4
26/08/2021 19:27:50;5002951;2020-1-1;2020-9-30;634,9000000000003
26/08/2021 19:27:51;5003108;2020-1-1;2020-9-30;666,0000000000002
26/08/2021 19:27:53;4110904;2020-1-1;2020-9-30;805,1000000000003
26/08/2021 19:27:55;3149309;2020-1-1;2020-9-30;792,8000000000004
26/08/2021 19:27:56;3149408;2020-1-1;2020-9-30;788,4000000000001
26/08/2021 19:27:57;3150307;2020-1-1;2020-9-30;675,3000000000002
26/08/2021 19:27:58;4308078;2020-1-1;2020-9-30;1704,2999999999997
26/08/2021 19:28:00;3552700;2020-1-1;2020-9-30;535,1
26/08/2021 19:28:01;2932606;2020-1-1;2020-9-30;478,90000000000015
26/08/2021 19:28:03;2932705;2020-1-1;2020-9-30;507,4000000000004
26/08/2021 19:28:05;3133105;2020-1-1;2020-9-30;596,0000000000002
26/08/2021 19:28:06;3133204;2020-1-1;2020-9-30;741,5
26/08/2021 19:28:07;3133303;2020-1-1;2020-9-30;375,40000000000015
26/08/2021 19:28:09;3136207;2020-1-1;2020-9-30;769,5000000000003
26/08/2021 19:28:11;3138625;2020-1-1;2020-9-30;492,5000000000002
26/08/2021 19:28:12;3138658;2020-1-1;2020-9-30;702,2
26/08/2021 19:28:13;3138674;2020-1-1;2020-9-30;883,4
26/08/2021 19:28:15;3138682;2020-1-1;2020-9-30;690,1000000000001
26/08/2021 19:28:17;2411809;2020-1-1;2020-9-30;872,3999999999997
26/08/2021 19:28:18;3141306;2020-1-1;2020-9-30;628,8000000000001
26/08/2021 19:28:20;3141405;2020-1-1;2020-9-30;428,7
26/08/2021 19:28:21;3141504;2020-1-1;2020-9-30;562,6000000000004
26/08/2021 19:28:22;2511806;2020-1-1;2020-9-30;487,90000000000003
26/08/2021 19:28:23;2414456;2020-1-1;2020-9-30;1006,6999999999999
26/08/2021 19:28:25;3300233;2020-1-1;2020-9-30;742,1000000000007
26/08/2021 19:28:27;3300258;2020-1-1;2020-9-30;769,5000000000003
26/08/2021 19:28:28;3300308;2020-1-1;2020-9-30;901,4000000000002
26/08/2021 19:28:29;3300407;2020-1-1;2020-9-30;925,5000000000001
26/08/2021 19:28:30;3300456;2020-1-1;2020-9-30;785,5000000000002
26/08/2021 19:28:31;3300506;2020-1-1;2020-9-30;995,9000000000001
26/08/2021 19:28:33;3300704;2020-1-1;2020-9-30;702,4000000000003
26/08/2021 19:28:34;3300803;2020-1-1;2020-9-30;923,1000000000006
26/08/2021 19:28:35;2615300;2020-1-1;2020-9-30;383,1000000000002
26/08/2021 19:28:37;3535408;2020-1-1;2020-9-30;841,6000000000008
26/08/2021 19:28:38;3300902;2020-1-1;2020-9-30;857,4000000000004
26/08/2021 19:28:39;3301108;2020-1-1;2020-9-30;815,4000000000003
26/08/2021 19:28:41;2207306;2020-1-1;2020-9-30;640,4
26/08/2021 19:28:42;3301207;2020-1-1;2020-9-30;830,3000000000001
26/08/2021 19:28:44;3301306;2020-1-1;2020-9-30;993,6000000000004
26/08/2021 19:28:45;3300951;2020-1-1;2020-9-30;846,4000000000003
26/08/2021 19:28:46;3301405;2020-1-1;2020-9-30;943,7000000000003
26/08/2021 19:28:48;3301504;2020-1-1;2020-9-30;828,6
26/08/2021 19:28:50;3301603;2020-1-1;2020-9-30;865,0000000000007
26/08/2021 19:28:51;3301900;2020-1-1;2020-9-30;701,6000000000001
26/08/2021 19:28:52;4306700;2020-1-1;2020-9-30;1659,1999999999996
26/08/2021 19:28:54;3302254;2020-1-1;2020-9-30;652,0000000000002
26/08/2021 19:28:56;3302270;2020-1-1;2020-9-30;750,8000000000001
26/08/2021 19:28:58;3302304;2020-1-1;2020-9-30;1043,1999999999998
26/08/2021 19:28:59;3302403;2020-1-1;2020-9-30;1000,4000000000003
26/08/2021 19:29:01;3302452;2020-1-1;2020-9-30;803,9999999999998
26/08/2021 19:29:02;3302502;2020-1-1;2020-9-30;799,3000000000004
26/08/2021 19:29:04;3302601;2020-1-1;2020-9-30;807,9000000000001
26/08/2021 19:29:05;3302700;2020-1-1;2020-9-30;835,6000000000005
26/08/2021 19:29:07;3302809;2020-1-1;2020-9-30;844,8000000000005
26/08/2021 19:29:08;3302908;2020-1-1;2020-9-30;848,9000000000001
26/08/2021 19:29:10;3303005;2020-1-1;2020-9-30;951,1000000000006
26/08/2021 19:29:12;3303104;2020-1-1;2020-9-30;963,8000000000003
26/08/2021 19:29:13;3303302;2020-1-1;2020-9-30;824,9000000000009
26/08/2021 19:29:14;3303401;2020-1-1;2020-9-30;1100,6000000000008
26/08/2021 19:29:16;3303609;2020-1-1;2020-9-30;848,8000000000005
26/08/2021 19:29:18;3303708;2020-1-1;2020-9-30;848,2000000000008
26/08/2021 19:29:19;3303807;2020-1-1;2020-9-30;748,9000000000001
26/08/2021 19:29:20;3303856;2020-1-1;2020-9-30;859,4999999999999
26/08/2021 19:29:21;3303906;2020-1-1;2020-9-30;858,8000000000002
26/08/2021 19:29:23;3304607;2020-1-1;2020-9-30;870,4
26/08/2021 19:29:24;3304706;2020-1-1;2020-9-30;975,4000000000002
26/08/2021 19:29:25;3304805;2020-1-1;2020-9-30;778,6000000000006
26/08/2021 19:29:26;3304904;2020-1-1;2020-9-30;709,7000000000006
26/08/2021 19:29:28;3305133;2020-1-1;2020-9-30;971,6000000000005
26/08/2021 19:29:29;3305158;2020-1-1;2020-9-30;801,2000000000005
