26/08/2021 19:27:28;1501725;2021-1-1;2021-9-30;1576,4999999999993
26/08/2021 19:27:29;1700350;2021-1-1;2021-9-30;786,2
26/08/2021 19:27:30;1700400;2021-1-1;2021-9-30;773,8000000000005
26/08/2021 19:27:31;1700707;2021-1-1;2021-9-30;655,6000000000003
26/08/2021 19:27:33;1701002;2021-1-1;2021-9-30;1358,5999999999992
26/08/2021 19:27:34;1702158;2021-1-1;2021-9-30;1061,3000000000004
26/08/2021 19:27:36;1702208;2021-1-1;2021-9-30;1391,2999999999995
26/08/2021 19:27:37;1702307;2021-1-1;2021-9-30;1036,2999999999995
26/08/2021 19:27:38;1702406;2021-1-1;2021-9-30;618,5000000000003
26/08/2021 19:27:41;1701101;2021-1-1;2021-9-30;1014,8000000000002
26/08/2021 19:27:42;1701309;2021-1-1;2021-9-30;1157,5999999999997
26/08/2021 19:27:43;1701903;2021-1-1;2021-9-30;943,1000000000004
26/08/2021 19:27:45;1702000;2021-1-1;2021-9-30;453,6000000000004
26/08/2021 19:27:46;1702109;2021-1-1;2021-9-30;1007,0000000000009
26/08/2021 19:27:48;1703057;2021-1-1;2021-9-30;859,300000000001
26/08/2021 19:27:50;1703073;2021-1-1;2021-9-30;832,5000000000006
26/08/2021 19:27:51;1703107;2021-1-1;2021-9-30;714,9000000000002
26/08/2021 19:27:53;1703701;2021-1-1;2021-9-30;755,8000000000002
26/08/2021 19:27:55;1703206;2021-1-1;2021-9-30;930,8000000000002
26/08/2021 19:27:56;1703305;2021-1-1;2021-9-30;1011,4999999999999
26/08/2021 19:27:58;1703842;2021-1-1;2021-9-30;972,5000000000002
26/08/2021 19:27:59;1703867;2021-1-1;2021-9-30;805,8000000000004
26/08/2021 19:28:01;1705607;2021-1-1;2021-9-30;570,9
26/08/2021 19:28:02;1707652;2021-1-1;2021-9-30;541,2000000000002
26/08/2021 19:28:04;1707702;2021-1-1;2021-9-30;780,8000000000005
26/08/2021 19:28:05;1708205;2021-1-1;2021-9-30;664,1000000000004
26/08/2021 19:28:06;1708254;2021-1-1;2021-9-30;865,3000000000005
26/08/2021 19:28:08;3116308;2021-1-1;2021-9-30;701,3000000000003
26/08/2021 19:28:09;3116407;2021-1-1;2021-9-30;544,8000000000002
26/08/2021 19:28:11;3116506;2021-1-1;2021-9-30;609,6000000000001
26/08/2021 19:28:12;1718006;2021-1-1;2021-9-30;845,0000000000005
26/08/2021 19:28:14;1718204;2021-1-1;2021-9-30;839,6000000000003
26/08/2021 19:28:15;1718402;2021-1-1;2021-9-30;735,3000000000001
26/08/2021 19:28:17;1718451;2021-1-1;2021-9-30;786,9999999999998
26/08/2021 19:28:18;1718501;2021-1-1;2021-9-30;1072,2999999999988
26/08/2021 19:28:20;1718550;2021-1-1;2021-9-30;1175,8999999999994
26/08/2021 19:28:21;1718709;2021-1-1;2021-9-30;864,9
26/08/2021 19:28:22;1718758;2021-1-1;2021-9-30;1245,5
26/08/2021 19:28:24;3115409;2021-1-1;2021-9-30;521,7
26/08/2021 19:28:25;1718840;2021-1-1;2021-9-30;628,2
26/08/2021 19:28:27;1718881;2021-1-1;2021-9-30;827,7000000000006
26/08/2021 19:28:28;1721257;2021-1-1;2021-9-30;787,2000000000004
26/08/2021 19:28:29;3503604;2021-1-1;2021-9-30;619,5000000000002
26/08/2021 19:28:30;3503703;2021-1-1;2021-9-30;261,59999999999997
26/08/2021 19:28:32;3513702;2021-1-1;2021-9-30;451,09999999999985
26/08/2021 19:28:33;3513801;2021-1-1;2021-9-30;812,1
26/08/2021 19:28:35;3513900;2021-1-1;2021-9-30;567,1999999999999
26/08/2021 19:28:36;3514106;2021-1-1;2021-9-30;565,3000000000006
26/08/2021 19:28:38;3514304;2021-1-1;2021-9-30;430,40000000000003
26/08/2021 19:28:39;3514403;2021-1-1;2021-9-30;537,3000000000004
26/08/2021 19:28:41;3514502;2021-1-1;2021-9-30;592,5000000000002
26/08/2021 19:28:42;3514601;2021-1-1;2021-9-30;451,2000000000001
26/08/2021 19:28:44;3514700;2021-1-1;2021-9-30;604,3
26/08/2021 19:28:45;3514809;2021-1-1;2021-9-30;1089,8999999999999
26/08/2021 19:28:46;3514908;2021-1-1;2021-9-30;603,8000000000001
26/08/2021 19:28:49;2931707;2021-1-1;2021-9-30;335,6000000000001
26/08/2021 19:28:50;2931806;2021-1-1;2021-9-30;262,69999999999993
26/08/2021 19:28:51;2931905;2021-1-1;2021-9-30;153,69999999999993
26/08/2021 19:28:52;2932002;2021-1-1;2021-9-30;291,8
26/08/2021 19:28:54;2932101;2021-1-1;2021-9-30;317,1000000000001
26/08/2021 19:28:56;1714880;2021-1-1;2021-9-30;801,2000000000007
26/08/2021 19:28:58;1715002;2021-1-1;2021-9-30;798,0000000000002
26/08/2021 19:28:59;1400100;2021-1-1;2021-9-30;1457,5000000000005
26/08/2021 19:29:01;1400159;2021-1-1;2021-9-30;1891,4999999999995
26/08/2021 19:29:02;1400175;2021-1-1;2021-9-30;1761,0999999999995
26/08/2021 19:29:04;3118304;2021-1-1;2021-9-30;613,5000000000001
26/08/2021 19:29:05;3515707;2021-1-1;2021-9-30;813,9000000000003
26/08/2021 19:29:06;3515806;2021-1-1;2021-9-30;583,3000000000001
26/08/2021 19:29:08;3515905;2021-1-1;2021-9-30;477,00000000000006
26/08/2021 19:29:10;3516002;2021-1-1;2021-9-30;547,4
26/08/2021 19:29:12;1718907;2021-1-1;2021-9-30;623,6000000000004
26/08/2021 19:29:13;3516507;2021-1-1;2021-9-30;561,9000000000002
26/08/2021 19:29:15;3516606;2021-1-1;2021-9-30;631,2
26/08/2021 19:29:16;3516705;2021-1-1;2021-9-30;573,6000000000005
26/08/2021 19:29:18;3516804;2021-1-1;2021-9-30;530,3
26/08/2021 19:29:19;3516853;2021-1-1;2021-9-30;417,2
26/08/2021 19:29:21;3516903;2021-1-1;2021-9-30;426,60000000000014
26/08/2021 19:29:23;3517000;2021-1-1;2021-9-30;667,3000000000003
26/08/2021 19:29:25;3519501;2021-1-1;2021-9-30;783,6000000000003
26/08/2021 19:29:26;3519600;2021-1-1;2021-9-30;478,40000000000015
26/08/2021 19:29:27;3519709;2021-1-1;2021-9-30;1043,2999999999997
26/08/2021 19:29:29;3519808;2021-1-1;2021-9-30;302,6000000000002
26/08/2021 19:29:30;3519907;2021-1-1;2021-9-30;696,4000000000008
26/08/2021 19:29:31;3118403;2021-1-1;2021-9-30;543,3000000000001
26/08/2021 19:29:32;3535507;2021-1-1;2021-9-30;564,7000000000003
26/08/2021 19:29:33;1400209;2021-1-1;2021-9-30;2006,2000000000007
26/08/2021 19:29:34;1400233;2021-1-1;2021-9-30;2041,0000000000005
26/08/2021 19:29:36;1400282;2021-1-1;2021-9-30;1709,7999999999995
26/08/2021 19:29:37;3532207;2021-1-1;2021-9-30;523,1
26/08/2021 19:29:38;3532306;2021-1-1;2021-9-30;727,4999999999998
26/08/2021 19:29:39;3532405;2021-1-1;2021-9-30;699,1000000000003
26/08/2021 19:29:41;3532504;2021-1-1;2021-9-30;417,4
26/08/2021 19:29:44;3532603;2021-1-1;2021-9-30;421,30000000000035
26/08/2021 19:29:45;3532702;2021-1-1;2021-9-30;370,80000000000024
26/08/2021 19:29:47;3532801;2021-1-1;2021-9-30;432,00000000000017
26/08/2021 19:29:48;3120904;2021-1-1;2021-9-30;456,8
26/08/2021 19:29:50;3121100;2021-1-1;2021-9-30;551,5000000000002
26/08/2021 19:29:51;3545506;2021-1-1;2021-9-30;606,4000000000002
26/08/2021 19:29:52;3545605;2021-1-1;2021-9-30;300,9000000000001
26/08/2021 19:29:53;3545704;2021-1-1;2021-9-30;563,0999999999999
26/08/2021 19:29:55;3545803;2021-1-1;2021-9-30;566,4
26/08/2021 19:29:56;3123007;2021-1-1;2021-9-30;540,3000000000002
26/08/2021 19:29:57;3123106;2021-1-1;2021-9-30;462,2000000000001
