2403509;-6.298836982;-35.30008534;2020-09-01;2021-04-30
4306759;-29.08660926;-51.97640162;2020-09-01;2021-04-30
3153004;-19.762837;-46.38979619;2020-09-01;2021-04-30
4306908;-30.58699236;-52.66818632;2020-09-01;2021-04-30
3537404;-20.68271431;-51.10707567;2020-09-01;2021-04-30
3537503;-23.12349164;-47.97904598;2020-09-01;2021-04-30
3102803;-21.734398;-44.25278783;2020-09-01;2021-04-30
3536307;-20.69385354;-47.29571594;2020-09-01;2021-04-30
3153608;-19.4695455;-44.12535807;2020-09-01;2021-04-30
2406908;-6.105032044;-37.83313236;2020-09-01;2021-04-30
4103008;-24.262402;-52.73556374;2020-09-01;2021-04-30
4103024;-25.6346937;-53.23659774;2020-09-01;2021-04-30
4103040;-24.83040319;-51.53402254;2020-09-01;2021-04-30
4103107;-25.09914245;-48.96552861;2020-09-01;2021-04-30
3146305;-17.0600895;-41.52800512;2020-09-01;2021-04-30
3145877;-20.5122275;-42.21500618;2020-09-01;2021-04-30
3145901;-20.526003;-43.66296276;2020-09-01;2021-04-30
2517100;-6.791228387;-37.04801094;2020-09-01;2021-04-30
2102101;-3.707960367;-42.84615422;2020-09-01;2021-04-30
2102309;-5.777310441;-43.86138644;2020-09-01;2021-04-30
2102325;-4.421705215;-46.36104156;2020-09-01;2021-04-30
2102374;-3.092303571;-43.89205789;2020-09-01;2021-04-30
2102507;-3.404683486;-45.04485045;2020-09-01;2021-04-30
2102606;-1.725538832;-45.77478246;2020-09-01;2021-04-30
3304409;-22.78573357;-44.07447367;2020-09-01;2021-04-30
2102804;-7.45333578;-47.30640228;2020-09-01;2021-04-30
2102903;-1.396233774;-46.04233321;2020-09-01;2021-04-30
2103000;-4.846193781;-43.31865606;2020-09-01;2021-04-30
2508554;-6.557634891;-35.42813742;2020-09-01;2021-04-30
4214151;-26.42956527;-53.6168624;2020-09-01;2021-04-30
2104404;-5.153154054;-44.17255585;2020-09-01;2021-04-30
1200013;-9.954423555;-66.8805095;2020-09-01;2021-04-30
1200054;-10.71859453;-70.01495503;2020-09-01;2021-04-30
2615409;-8.001849269;-36.05210934;2020-09-01;2021-04-30
4307401;-28.03794165;-51.18728736;2020-09-01;2021-04-30
2903102;-14.07572174;-39.56638683;2020-09-01;2021-04-30
2903201;-12.02302821;-45.28571807;2020-09-01;2021-04-30
5003256;-18.49829258;-53.22202659;2020-09-01;2021-04-30
3128808;-21.182279;-42.77173608;2020-09-01;2021-04-30
2402402;-6.552812067;-36.55470896;2020-09-01;2021-04-30
4219358;-26.8165336;-49.8421681;2020-09-01;2021-04-30
