2924801;-11.69231172;-40.61483972;2020-09-01;2021-04-30
2924900;-13.18889064;-40.33443505;2020-09-01;2021-04-30
3146008;-22.2668335;-46.36321416;2020-09-01;2021-04-30
3146107;-20.3966275;-43.70187764;2020-09-01;2021-04-30
4212007;-26.38469253;-53.32548632;2020-09-01;2021-04-30
4212056;-27.57483036;-50.12729133;2020-09-01;2021-04-30
4212106;-27.08079507;-53.1591301;2020-09-01;2021-04-30
4212205;-26.51388722;-50.14561744;2020-09-01;2021-04-30
4212239;-26.66423226;-53.65598612;2020-09-01;2021-04-30
4212254;-29.26762277;-49.72728351;2020-09-01;2021-04-30
4212270;-26.70307918;-51.95265566;2020-09-01;2021-04-30
4212304;-27.94639558;-48.73578394;2020-09-01;2021-04-30
4206009;-27.37330113;-48.58222809;2020-09-01;2021-04-30
4206108;-28.12402388;-49.34964499;2020-09-01;2021-04-30
3147600;-22.4030015;-44.93923631;2020-09-01;2021-04-30
3147709;-20.6499655;-44.4848245;2020-09-01;2021-04-30
3147501;-19.3598435;-43.18516088;2020-09-01;2021-04-30
2608800;-8.676832152;-36.2870784;2020-09-01;2021-04-30
4207601;-27.37199102;-51.78570354;2020-09-01;2021-04-30
4207650;-27.0119405;-53.5182129;2020-09-01;2021-04-30
4207684;-26.68831416;-52.47148904;2020-09-01;2021-04-30
4214409;-26.9112695;-51.04380082;2020-09-01;2021-04-30
4214508;-26.91014922;-50.14374091;2020-09-01;2021-04-30
4214607;-27.14400711;-49.81590399;2020-09-01;2021-04-30
5002001;-22.37106455;-53.16959027;2020-09-01;2021-04-30
2106300;-3.321592049;-42.19906902;2020-09-01;2021-04-30
2613107;-8.337584076;-36.13867068;2020-09-01;2021-04-30
4309258;-28.59084282;-51.65663216;2020-09-01;2021-04-30
4114302;-25.81540727;-49.31481364;2020-09-01;2021-04-30
4114351;-26.10518553;-53.32549988;2020-09-01;2021-04-30
4114401;-26.03783016;-52.22902394;2020-09-01;2021-04-30
4114500;-24.49541324;-51.62249452;2020-09-01;2021-04-30
4114609;-24.5883467;-54.12139881;2020-09-01;2021-04-30
3504701;-21.89569361;-49.33640856;2020-09-01;2021-04-30
3516408;-23.31266018;-46.73454429;2020-09-01;2021-04-30
3538907;-21.90496357;-49.43366929;2020-09-01;2021-04-30
3127388;-21.5637895;-43.19348102;2020-09-01;2021-04-30
2906303;-15.61086281;-39.08191687;2020-09-01;2021-04-30
2906402;-11.88029899;-39.18603716;2020-09-01;2021-04-30
3124708;-19.5737005;-45.82034582;2020-09-01;2021-04-30
2703403;-9.664577873;-37.2364382;2020-09-01;2021-04-30
3535200;-20.43833985;-50.73611312;2020-09-01;2021-04-30
2615607;-7.703934626;-40.29735466;2020-09-01;2021-04-30
