26/08/2021 22:50:00;4314209;2021;8;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;0;0;2,24;2,99;1,62;0
26/08/2021 22:50:00;4314209;2021;9;2,81;5,5;0;8,42;0;0;9,43;0;1,08;0;8,46;3,25;11,16;0;0,7;0;0;6,81;0;0;0;4,56;0;2,61;1,34;10,57;7,12;0;0;6,42;null
26/08/2021 22:50:00;4314209;2021;10;4,05;0;0;0;6,45;0,79;1,11;0;0;1;0,46;3,44;2,81;3,8;0;0;5,02;4,03;0;0;8,6;4,21;0;0;10,55;0;6,19;9,1;0;0;5,48
26/08/2021 22:50:00;4314209;2021;11;10,81;0;1,93;3,96;0;12,17;0,57;0;5,45;2,76;0;14,01;0;0;5,36;0;9,17;8,9;0;0;6,64;1,93;0;10,47;5,8;0;0;2,93;8,68;0;null
26/08/2021 22:50:00;4314209;2021;12;1,52;15,78;0;8,5;0;9,04;4,41;1,14;9,09;0;9,61;6,98;2,38;2,04;0;14,85;0;4,82;6,27;0;0;18,71;0;0;null;null;null;null;null;null;null
26/08/2021 22:50:01;4315057;2021;8;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;0;0;0;11,14;0;0
26/08/2021 22:50:01;4315057;2021;9;10,81;7,87;0;1,61;0;0;23,93;0;7,27;0;4,4;0;19,19;0;0;0;0;6,37;0;0;0;1,35;1,99;4,39;1,15;6,88;17,34;0;0;2,39;null
26/08/2021 22:50:01;4315057;2021;10;0,61;0;0;2,31;4,99;0,1;0;5,67;0;0,75;0,78;6,32;1,06;0,02;1,69;0;4,92;0,94;0;0;9,6;9,46;0;0;4,14;0;4,34;10,98;0;0;5,92
26/08/2021 22:50:01;4315057;2021;11;11,91;0;4,99;3,43;0;6,6;0;0;10,29;12,86;0;9,23;0;0;3,98;4,44;2,18;16,77;3,7;0;0;0;0;10,13;14,15;0;0;0,99;0;0;null
26/08/2021 22:50:01;4315057;2021;12;2,41;16,67;0;1,95;0;7,07;4,83;0,54;5,12;5,86;0;3,4;2,77;4,89;0;0;0;5,35;8,99;10,94;0;4,52;0;0;null;null;null;null;null;null;null
26/08/2021 22:50:02;2509909;2021;8;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;0;3,17;0;0,86;0;0
26/08/2021 22:50:02;2509909;2021;9;0;1,96;0;0;0,77;0;3;0,71;0;0;0,99;0,78;7,72;3,58;0;0;0;0;0;3,76;0;2,44;1,4;0;0,49;2,94;0,43;1,99;0;0;null
26/08/2021 22:50:02;2509909;2021;10;2,3;0,67;0;0;6,2;1,82;0;0;2,09;9,44;4,4;0;1,9;0;0;0;2,45;1,88;0;0;0;0,02;1,64;0;4,33;1,73;5,47;0;0;0;2,2
26/08/2021 22:50:02;2509909;2021;11;3,53;0,02;0,05;0;0,9;0,88;0;0;4,95;3,04;0,2;0;0;0;0;4,6;0;0;0;1,06;0;0;1,93;0;0;2,67;1,48;0;1,49;0,59;null
