26/08/2021 22:50:00;1100031;2021;8;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;4,14;4,37;0;0;0;5,03
26/08/2021 22:50:00;1100031;2021;9;0,21;5,34;0;0;4,18;0;0;2,12;8,4;0;0;0;3,03;1,36;0;5,51;0;1,96;5,74;9,42;0;0;0,93;0;0,24;6,1;9,97;0;0;0,08;null
26/08/2021 22:50:00;1100031;2021;10;1,52;0;0;0;0;0;3,77;4,39;11,53;4,81;0,37;0;0;0;0;7,21;7,99;0;0;8,7;3,91;0;3,57;0;0;0;0,72;0,51;0,1;0;0
26/08/2021 22:50:00;1100031;2021;11;4,1;6,55;0;0;6,87;0,98;0;5,54;8,29;0;0;0;11,25;0;2,33;2,75;1,24;2,43;0;0;2,3;0,96;3,09;0;0;0;0,29;1,06;1,68;6,43;null
26/08/2021 22:50:00;1100031;2021;12;0,86;0;0;0;5,02;4,16;0;4,89;0;7,2;0;0;0;3,42;0,71;0,82;10,15;0;1,49;0;0,38;5,27;0,13;0;null;null;null;null;null;null;null
26/08/2021 22:50:01;1100601;2021;8;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;10,9;0;1,59;0;6,59;5,66
26/08/2021 22:50:01;1100601;2021;9;2,03;1,12;0;0;5,9;2,63;0;10,09;1,59;3,45;0;0;6,22;0;0;8,6;0;6,96;0;1,42;0;0;1;0,14;4,09;7,38;5,9;0;0;0;null
26/08/2021 22:50:01;1100601;2021;10;2,27;0,36;0;0,03;0;2,35;9,3;4,58;6,9;1,62;0;5,07;0;0;0;6,8;5,7;0;0;1,11;3,07;4,08;0;0;0;0;0;5,67;3,28;7,01;0
26/08/2021 22:50:01;1100601;2021;11;3,22;10,74;0;0,87;0;1,07;2,38;0;0;2,64;0,73;0,45;0;0;2,39;2,41;1,49;0,18;0;0;1,64;0;2,28;0,07;0;0;0;5,84;0,31;0;null
26/08/2021 22:50:01;1100601;2021;12;0;9,39;0;0;0;6,98;1,19;3,39;2,59;0;4,06;0;0,09;3,58;1,18;0;5,52;0;4,27;5,81;0;0;0;0;null;null;null;null;null;null;null
26/08/2021 22:50:02;2515401;2021;8;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;0;1,57;0;0;0;0,41
26/08/2021 22:50:02;2515401;2021;9;0;0,06;0;1,89;0;0;4,49;0;0;0;0;3,4;7,25;0,52;0;0;0;0;0,15;2,2;0;2,5;2,31;0;0,68;2,35;3,53;0,33;0;0;null
26/08/2021 22:50:02;2515401;2021;10;1,02;0;0;0;6,58;2,6;0;0;4,37;5,16;4,68;0,63;0;0;2,91;0;0;4,87;0;0;0;0;0;0;2,49;0,66;5,41;0;0;0;2,07
26/08/2021 22:50:02;2515401;2021;11;5,32;0;0,8;0;0,53;0;0;1,19;0,51;6,42;0;0;0;0;0;3,47;1,3;0,74;0;1,75;0;0;1,9;3,82;0;1,14;4,66;0;5,4;0;null
26/08/2021 22:50:02;2515401;2021;12;4,26;0;0;0,27;3,77;0;1,89;0,97;10,81;9,95;0;0;1,31;0,32;5,09;7,6;0;0;0;0;0;0;9,66;0;null;null;null;null;null;null;null
26/08/2021 22:50:03;1100049;2021;8;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;6,14;2,87;0,06;0;2,22;4,63
26/08/2021 22:50:03;1100049;2021;9;1,03;4,43;0;0;6,58;0;0;8,09;4,96;0;0;0;7,25;0;0;7,79;0;5,87;0,02;4,57;0;0;1,62;0;2,77;6,97;7,22;0;0;0;null
26/08/2021 22:50:03;1100049;2021;10;2,61;0;0;0;0;0,88;9,08;4,96;11,09;2,44;0;1,82;0;0;0;8,46;7,46;0;0;5,95;2,48;0;1,67;0;0;0,23;1,12;3,64;1,33;5,68;0
26/08/2021 22:50:03;1100049;2021;11;6,88;7,9;0;0;4;0,95;0;1,69;7,11;0;0;1,1;5,47;0;0,01;3,16;0;2,37;0;0;1,55;0;7,81;0;0;0;0;6,31;1,71;0,15;null
26/08/2021 22:50:03;1100049;2021;12;3,98;2,97;0;0;0;8,01;0;5,83;0;0;1,8;0;1,67;2,58;0;0;3,99;0;3,24;4,56;1,88;0;0;0;null;null;null;null;null;null;null
